seed,trajectory,local_step,global_step,eligible_intersection,target_accuracy,boolean_signature,boolean_signature_int,tuple_consistency,behavior_P,causal_P,causal_probability_P,probe_final_hidden_P,probe_first_hidden_P,probe_selective_final_hidden_P,control_P,pure_P,behavior_Q,causal_Q,causal_probability_Q,probe_final_hidden_Q,probe_first_hidden_Q,probe_selective_final_hidden_Q,control_Q,pure_Q,behavior_Y,causal_Y,causal_probability_Y,probe_final_hidden_Y,probe_first_hidden_Y,probe_selective_final_hidden_Y,control_Y,pure_Y,control_taxonomy
157,independent_carry,418,463,True,1.0,01010101,85,1.0,0.5,0.5,0.4999955020007653,0.9853515625,0.999755859375,0.246826171875,0.5,False,0.5,0.5,0.5024718349171251,0.995849609375,0.9990234375,0.25732421875,0.5,False,1.0,1.0,0.9971499459274444,1.0,1.0,0.261474609375,1.0,True,Y
157,independent_carry,575,620,True,1.0,01010101,85,1.0,0.5,0.5,0.5000237822732017,0.984619140625,0.999755859375,0.253173828125,0.5,False,0.5,0.5,0.5011512725646553,0.99560546875,0.999267578125,0.26416015625,0.5,False,1.0,1.0,0.9986726667056189,1.0,1.0,0.2685546875,1.0,True,Y
157,independent_carry,790,835,True,1.0,01010101,85,1.0,0.5,0.5,0.5000135829887555,0.983154296875,0.999755859375,0.258056640625,0.5,False,0.5,0.5,0.5005739278370716,0.994873046875,0.999267578125,0.269775390625,0.5,False,1.0,1.0,0.9993372245058421,1.0,1.0,0.27490234375,1.0,True,Y
157,independent_carry,1024,1069,True,1.0,01010101,85,1.0,0.5,0.5,0.5000095540041587,0.983154296875,0.999755859375,0.26220703125,0.5,False,0.5,0.5,0.5003308812094794,0.99462890625,0.999267578125,0.273681640625,0.5,False,1.0,1.0,0.9996175561202179,1.0,1.0,0.279052734375,1.0,True,Y
157,independent_reset,0,45,True,0.501708984375,00001111,15,0.993408203125,0.993408203125,0.99365234375,0.8737932832000994,1.0,1.0,0.372802734375,0.9935302734375,True,0.506591796875,0.5059814453125,0.5584982300405517,0.97265625,0.937744140625,0.345458984375,0.50628662109375,False,0.501708984375,0.5003662109375,0.5011806410061961,0.51953125,0.515380859375,-0.107666015625,0.50103759765625,False,P
157,independent_reset,1,46,True,0.501953125,00001111,15,0.98828125,0.98828125,0.988525390625,0.8518682882269731,1.0,1.0,0.372802734375,0.9884033203125,True,0.51171875,0.51104736328125,0.5668388039413407,0.9814453125,0.945068359375,0.354248046875,0.511383056640625,False,0.501953125,0.5004069010416666,0.5012461312387896,0.51953125,0.517578125,-0.107666015625,0.5011800130208333,False,P
157,independent_reset,2,47,True,0.50146484375,00001111,15,0.98193359375,0.98193359375,0.9814453125,0.830472417339857,1.0,1.0,0.374267578125,0.981689453125,True,0.51806640625,0.5172119140625,0.5748894400116613,0.985107421875,0.949951171875,0.359375,0.51763916015625,False,0.50146484375,0.500244140625,0.5013325932394892,0.519775390625,0.517578125,-0.10595703125,0.5008544921875,False,P
157,independent_reset,3,48,True,0.5009765625,00001111,15,0.9755859375,0.9755859375,0.9737548828125,0.80836722546115,1.0,1.0,0.375244140625,0.97467041015625,True,0.5244140625,0.52392578125,0.5827965756786412,0.988037109375,0.956298828125,0.36328125,0.524169921875,False,0.5009765625,0.5005289713541666,0.5014235760527068,0.521728515625,0.5205078125,-0.10302734375,0.5007527669270833,False,P
157,independent_reset,4,49,True,0.501953125,00001111,15,0.96435546875,0.96435546875,0.960205078125,0.7860615633843362,1.0,1.0,0.37255859375,0.9622802734375,True,0.53564453125,0.53533935546875,0.5904316029396517,0.9921875,0.9619140625,0.36474609375,0.535491943359375,False,0.501953125,0.5021158854166666,0.5014991401189602,0.52294921875,0.52490234375,-0.1044921875,0.5020345052083333,False,P
157,independent_reset,5,50,True,0.50244140625,00001111,15,0.95263671875,0.95263671875,0.948486328125,0.7645595710938433,1.0,1.0,0.3720703125,0.9505615234375,True,0.54736328125,0.546142578125,0.5973659563910604,0.994384765625,0.966552734375,0.366455078125,0.5467529296875,False,0.50244140625,0.5026448567708334,0.5015745557839115,0.522705078125,0.526611328125,-0.105224609375,0.5025431315104167,False,P
157,independent_reset,7,52,True,0.501220703125,00001111,15,0.922119140625,0.922119140625,0.9176025390625,0.7234276561936355,1.0,1.0,0.3681640625,0.91986083984375,True,0.577880859375,0.57818603515625,0.6097215899890563,0.997314453125,0.976318359375,0.365478515625,0.578033447265625,False,0.501220703125,0.5021565755208334,0.5016870316777985,0.523193359375,0.528564453125,-0.108642578125,0.5016886393229167,False,P
157,independent_reset,9,54,True,0.5078125,00001111,15,0.87255859375,0.87255859375,0.8677978515625,0.6864190174795164,1.0,1.0,0.36572265625,0.87017822265625,False,0.62744140625,0.62896728515625,0.6205844471503271,0.99951171875,0.984619140625,0.365234375,0.628204345703125,False,0.5078125,0.5067545572916666,0.5017274955789053,0.526611328125,0.53076171875,-0.107666015625,0.5072835286458333,False,mixed_or_none
157,independent_reset,13,58,True,0.508544921875,00010011,19,0.788330078125,0.714111328125,0.7115478515625,0.62525714165828,1.0,1.0,0.3583984375,0.71282958984375,False,0.785888671875,0.78802490234375,0.6398990880075774,1.0,0.99658203125,0.3583984375,0.786956787109375,False,0.508544921875,0.5075276692708334,0.5017383622819347,0.531982421875,0.537841796875,-0.109619140625,0.5080362955729167,False,mixed_or_none
157,independent_reset,17,62,True,0.50390625,00110011,51,0.9248046875,0.5751953125,0.5736083984375,0.5835343621731321,0.99951171875,1.0,0.349853515625,0.57440185546875,False,0.9248046875,0.9249267578125,0.6631122980044732,1.0,0.9990234375,0.350341796875,0.92486572265625,True,0.50390625,0.5042317708333334,0.5017913803438862,0.5390625,0.54443359375,-0.110595703125,0.5040690104166667,False,Q
157,independent_reset,24,69,True,0.49951171875,00110011,51,0.9990234375,0.5009765625,0.500732421875,0.5412451566093586,0.998291015625,1.0,0.344970703125,0.5008544921875,False,0.9990234375,0.99853515625,0.723826113721505,1.0,1.0,0.3466796875,0.998779296875,True,0.49951171875,0.5001627604166666,0.5020806279379172,0.5439453125,0.55712890625,-0.109375,0.4998372395833333,False,Q
157,independent_reset,33,78,True,0.5,00110011,51,1.0,0.5,0.5,0.5104393552000414,0.99755859375,1.0,0.366455078125,0.5,False,1.0,1.0,0.822349825560172,1.0,1.0,0.368896484375,1.0,True,0.5,0.5,0.5025509557950616,0.5546875,0.58251953125,-0.076416015625,0.5,False,Q
157,independent_reset,45,90,True,0.5,00110011,51,1.0,0.5,0.5,0.4984060882185042,0.99658203125,1.0,0.377197265625,0.5,False,1.0,1.0,0.9095083161900871,1.0,1.0,0.380615234375,1.0,True,0.5,0.5,0.5030862823916707,0.5888671875,0.63037109375,-0.030517578125,0.5,False,Q
157,independent_reset,62,107,True,0.5,00110011,51,1.0,0.5,0.5,0.49675319013202424,0.992919921875,1.0,0.334716796875,0.5,False,1.0,1.0,0.9108052274572458,1.0,1.0,0.341796875,1.0,True,0.5,0.5,0.5077396085632215,0.645263671875,0.688232421875,-0.012939453125,0.5,False,Q
157,independent_reset,85,130,True,0.50048828125,00110011,51,0.99951171875,0.49951171875,0.4998779296875,0.5032091250254365,0.9921875,1.0,0.322509765625,0.49969482421875,False,0.99951171875,0.999267578125,0.8750421115462997,1.0,1.0,0.330322265625,0.9993896484375,True,0.50048828125,0.5006917317708334,0.5223523396422951,0.7080078125,0.72412109375,0.038330078125,0.5005900065104167,False,Q
157,independent_reset,117,162,True,0.537109375,00110011,51,0.962890625,0.49951171875,0.5028076171875,0.49938950040924657,0.995849609375,1.0,0.296875,0.50115966796875,False,0.962890625,0.9649658203125,0.8525337420596788,1.0,1.0,0.301025390625,0.96392822265625,True,0.537109375,0.5351969401041666,0.5638734471656117,0.788818359375,0.778564453125,0.08984375,0.5361531575520833,False,Q
157,independent_reset,128,173,True,0.577880859375,00110011,51,0.922119140625,0.492919921875,0.4967041015625,0.49375916696578104,0.996337890625,1.0,0.282958984375,0.49481201171875,False,0.922119140625,0.9248046875,0.8324745030211453,1.0,1.0,0.28662109375,0.9234619140625,True,0.577880859375,0.5756022135416666,0.5865877898537525,0.828125,0.79931640625,0.11474609375,0.5767415364583333,False,Q
157,independent_reset,161,206,True,0.651611328125,00110011,51,0.848388671875,0.497314453125,0.4993896484375,0.5012468433633603,0.995849609375,1.0,0.25439453125,0.49835205078125,False,0.848388671875,0.84930419921875,0.7840305557717351,1.0,1.0,0.258544921875,0.848846435546875,False,0.651611328125,0.6512451171875,0.6602821701666619,0.967529296875,0.919677734375,0.22607421875,0.65142822265625,False,mixed_or_none
157,independent_reset,222,267,True,0.99755859375,01010101,85,0.99755859375,0.49853515625,0.4989013671875,0.49855022421085027,0.996826171875,1.0,0.27197265625,0.49871826171875,False,0.50244140625,0.50201416015625,0.5508179924847255,0.99609375,0.99951171875,0.271240234375,0.502227783203125,False,0.99755859375,0.998046875,0.9416170517161278,1.0,1.0,0.275146484375,0.997802734375,True,Y
157,independent_reset,304,349,True,1.0,01010101,85,1.0,0.5,0.5,0.49995066195635157,0.99755859375,1.0,0.271240234375,0.5,False,0.5,0.5,0.508290277251179,0.9921875,0.999267578125,0.265869140625,0.5,False,1.0,1.0,0.9905261350658585,1.0,1.0,0.273681640625,1.0,True,Y
157,independent_reset,418,463,True,1.0,01010101,85,1.0,0.5,0.5,0.49997102532645304,0.997314453125,1.0,0.2705078125,0.5,False,0.5,0.5,0.5031277754757661,0.99072265625,0.999267578125,0.263916015625,0.5,False,1.0,1.0,0.9964276172443438,1.0,1.0,0.273193359375,1.0,True,Y
157,independent_reset,575,620,True,1.0,01010101,85,1.0,0.5,0.5,0.5000055351547468,0.997314453125,1.0,0.280517578125,0.5,False,0.5,0.5,0.501408998162449,0.990478515625,0.99853515625,0.273681640625,0.5,False,1.0,1.0,0.9983907159416237,1.0,1.0,0.283203125,1.0,True,Y
157,independent_reset,790,835,True,1.0,01010101,85,1.0,0.5,0.5,0.5000010616734659,0.997314453125,1.0,0.287109375,0.5,False,0.5,0.5,0.5006858162081824,0.989501953125,0.99853515625,0.279296875,0.5,False,1.0,1.0,0.9992154352340115,1.0,1.0,0.289794921875,1.0,True,Y
157,independent_reset,1024,1069,True,1.0,01010101,85,1.0,0.5,0.5,0.5000028048582393,0.997802734375,1.0,0.294189453125,0.5,False,0.5,0.5,0.5003892346996368,0.988525390625,0.998291015625,0.284912109375,0.5,False,1.0,1.0,0.9995542321776085,1.0,1.0,0.29638671875,1.0,True,Y
157,nested_carry,0,45,True,0.50048828125,00001111,15,0.99853515625,0.99853515625,0.9984130859375,0.8733363830993511,1.0,1.0,0.3916015625,0.99847412109375,True,0.50146484375,0.5015869140625,0.5214590143140834,0.745849609375,0.818359375,0.137451171875,0.50152587890625,False,0.50048828125,0.5000406901041666,0.5012485503867725,0.518310546875,0.51904296875,-0.090087890625,0.5002644856770833,False,P
157,nested_carry,1,46,True,0.5009765625,00001111,15,0.99755859375,0.99755859375,0.997314453125,0.8604882816401787,1.0,1.0,0.39501953125,0.9974365234375,True,0.50244140625,0.50250244140625,0.522961949380105,0.74609375,0.820556640625,0.14111328125,0.502471923828125,False,0.5009765625,0.5003255208333334,0.5013587538083362,0.5205078125,0.520751953125,-0.08447265625,0.5006510416666667,False,P
157,nested_carry,2,47,True,0.501220703125,00001111,15,0.995849609375,0.995849609375,0.9962158203125,0.8422461321743552,1.0,1.0,0.39208984375,0.99603271484375,True,0.504150390625,0.50390625,0.5249603965171398,0.7548828125,0.824462890625,0.14697265625,0.5040283203125,False,0.501220703125,0.5004069010416666,0.5014983181446896,0.521484375,0.5234375,-0.08642578125,0.5008138020833333,False,P
157,nested_carry,3,48,True,0.502197265625,00001111,15,0.993408203125,0.993408203125,0.9935302734375,0.8194762718325856,1.0,1.0,0.396728515625,0.99346923828125,True,0.506591796875,0.50592041015625,0.5272351121117345,0.76513671875,0.8291015625,0.161865234375,0.506256103515625,False,0.502197265625,0.5002034505208334,0.5016693930038817,0.52099609375,0.528564453125,-0.082275390625,0.5012003580729167,False,P
157,nested_carry,4,49,True,0.500732421875,00001111,15,0.987548828125,0.987548828125,0.988525390625,0.7936181118521604,1.0,1.0,0.396728515625,0.988037109375,True,0.510009765625,0.509765625,0.5295772029650607,0.781494140625,0.83349609375,0.17822265625,0.5098876953125,False,0.500732421875,0.4998372395833333,0.5018491475474184,0.52197265625,0.52880859375,-0.081298828125,0.5002848307291666,False,P
157,nested_carry,5,50,True,0.501708984375,00001111,15,0.979736328125,0.979736328125,0.9808349609375,0.7663081753581523,1.0,1.0,0.39013671875,0.98028564453125,True,0.516357421875,0.5166015625,0.5316420154165714,0.80419921875,0.837890625,0.1943359375,0.5164794921875,False,0.501708984375,0.500732421875,0.5020253095778914,0.524658203125,0.52978515625,-0.085205078125,0.501220703125,False,P
157,nested_carry,7,52,True,0.50048828125,00001111,15,0.96240234375,0.96240234375,0.962646484375,0.7120231243816907,1.0,1.0,0.3798828125,0.9625244140625,True,0.53076171875,0.5299072265625,0.5342957960359159,0.8408203125,0.851806640625,0.220703125,0.53033447265625,False,0.50048828125,0.5010172526041666,0.5023230133485599,0.5361328125,0.540283203125,-0.083984375,0.5007527669270833,False,P
157,nested_carry,9,54,True,0.499267578125,00001111,15,0.947509765625,0.947509765625,0.9461669921875,0.6641349932410822,0.999755859375,1.0,0.384521484375,0.94683837890625,True,0.542724609375,0.542236328125,0.5351845680468105,0.872802734375,0.867919921875,0.257568359375,0.54248046875,False,0.499267578125,0.5012613932291666,0.502538377959577,0.55419921875,0.54345703125,-0.06103515625,0.5002644856770833,False,P
157,nested_carry,13,58,True,0.505859375,00001111,15,0.9287109375,0.9287109375,0.9267578125,0.5925273486827524,0.99658203125,1.0,0.401611328125,0.927734375,True,0.564453125,0.56585693359375,0.5344995710912943,0.905029296875,0.904296875,0.31005859375,0.565155029296875,False,0.505859375,0.505615234375,0.5025979062697793,0.56494140625,0.564208984375,-0.030029296875,0.5057373046875,False,P
157,nested_carry,17,62,True,0.5146484375,00001111,15,0.8447265625,0.8447265625,0.8438720703125,0.5562002307547024,0.9873046875,1.0,0.391845703125,0.84429931640625,False,0.64306640625,0.6412353515625,0.5342511707112327,0.936767578125,0.9375,0.34130859375,0.64215087890625,False,0.5146484375,0.5133056640625,0.5026291921704515,0.57861328125,0.5771484375,-0.016845703125,0.51397705078125,False,mixed_or_none
157,nested_carry,24,69,True,0.517333984375,00000011,3,0.817626953125,0.691162109375,0.687255859375,0.5339525345532359,0.96826171875,1.0,0.367919921875,0.689208984375,False,0.774658203125,0.77978515625,0.5434626950130044,0.985595703125,0.9765625,0.38525390625,0.7772216796875,False,0.517333984375,0.5166015625,0.5032708805608931,0.586669921875,0.6103515625,-0.013671875,0.5169677734375,False,mixed_or_none
157,nested_carry,33,78,True,0.513427734375,00110011,51,0.946533203125,0.545654296875,0.547607421875,0.529882809804383,0.974609375,1.0,0.3662109375,0.546630859375,False,0.946533203125,0.94537353515625,0.58845577605229,1.0,0.998046875,0.3916015625,0.945953369140625,True,0.513427734375,0.5134684244791666,0.5059583602574771,0.6025390625,0.66015625,-0.005859375,0.5134480794270833,False,Q
157,nested_carry,45,90,True,0.500732421875,00110011,51,0.999267578125,0.500732421875,0.5006103515625,0.5276795928478132,0.992431640625,1.0,0.35986328125,0.50067138671875,False,0.999267578125,0.9990234375,0.736445387911168,1.0,1.0,0.367431640625,0.9991455078125,True,0.500732421875,0.5007731119791666,0.5133094829094929,0.633056640625,0.729248046875,0.00048828125,0.5007527669270833,False,Q
157,nested_carry,62,107,True,0.5,00110011,51,1.0,0.5,0.5,0.5045545537231163,0.997802734375,1.0,0.3212890625,0.5,False,1.0,1.0,0.9118490930945329,1.0,1.0,0.323486328125,1.0,True,0.5,0.5,0.5169644670134768,0.7001953125,0.822509765625,0.023681640625,0.5,False,Q
157,nested_carry,85,130,True,0.515625,00110011,51,0.984375,0.4990234375,0.499755859375,0.5003982542689773,0.999755859375,1.0,0.281005859375,0.4993896484375,False,0.984375,0.98370361328125,0.850311336814856,1.0,1.0,0.28125,0.984039306640625,True,0.515625,0.5152994791666666,0.5583688849740974,0.802734375,0.951904296875,0.083984375,0.5154622395833333,False,Q
157,nested_carry,117,162,True,0.6318359375,00110011,51,0.8681640625,0.48876953125,0.4906005859375,0.4982331085055086,0.999267578125,1.0,0.2890625,0.48968505859375,False,0.8681640625,0.8685302734375,0.7770151084000579,1.0,1.0,0.289794921875,0.86834716796875,False,0.6318359375,0.6326497395833334,0.6644867851442686,0.932373046875,0.98583984375,0.22216796875,0.6322428385416667,False,mixed_or_none
157,nested_carry,128,173,True,0.7412109375,01110111,119,0.8408203125,0.48828125,0.4896240234375,0.4921450579843429,0.999267578125,1.0,0.2763671875,0.48895263671875,False,0.7587890625,0.7591552734375,0.7341065522667232,0.99951171875,1.0,0.276611328125,0.75897216796875,False,0.7412109375,0.7412516276041666,0.7179151621576743,0.963134765625,0.9912109375,0.240234375,0.7412312825520833,False,mixed_or_none
157,nested_carry,161,206,True,0.961669921875,01010101,85,0.961669921875,0.499267578125,0.4986572265625,0.49665024871707214,0.999267578125,1.0,0.296142578125,0.49896240234375,False,0.538330078125,0.536376953125,0.607433194068608,0.991455078125,0.998779296875,0.288330078125,0.537353515625,False,0.961669921875,0.9638671875,0.8757817862860486,0.998779296875,1.0,0.295654296875,0.9627685546875,True,Y
157,nested_carry,222,267,True,1.0,01010101,85,1.0,0.5,0.5,0.5002265881465026,0.999755859375,1.0,0.2822265625,0.5,False,0.5,0.5,0.516530351607023,0.98828125,0.99853515625,0.270751953125,0.5,False,1.0,1.0,0.981029957380168,1.0,1.0,0.282470703125,1.0,True,Y
157,nested_carry,304,349,True,1.0,01010101,85,1.0,0.5,0.5,0.5001936790627991,0.999755859375,1.0,0.3037109375,0.5,False,0.5,0.5,0.505338936018502,0.986083984375,0.998046875,0.2900390625,0.5,False,1.0,1.0,0.9939036514424044,1.0,1.0,0.303955078125,1.0,True,Y
157,nested_carry,418,463,True,1.0,01010101,85,1.0,0.5,0.5,0.5000919176713093,0.999755859375,1.0,0.31201171875,0.5,False,0.5,0.5,0.5022750619457523,0.986328125,0.998291015625,0.298583984375,0.5,False,1.0,1.0,0.9974000715323057,1.0,1.0,0.312255859375,1.0,True,Y
157,nested_carry,575,620,True,1.0,01010101,85,1.0,0.5,0.5,0.5000597763662433,1.0,1.0,0.317626953125,0.5,False,0.5,0.5,0.5010765570137898,0.986572265625,0.997802734375,0.30419921875,0.5,False,1.0,1.0,0.9987707534163441,1.0,1.0,0.317626953125,1.0,True,Y
157,nested_carry,790,835,True,1.0,01010101,85,1.0,0.5,0.5,0.5000308431477467,1.0,1.0,0.32177734375,0.5,False,0.5,0.5,0.5005311162782067,0.987548828125,0.99755859375,0.309326171875,0.5,False,1.0,1.0,0.999392196100179,1.0,1.0,0.32177734375,1.0,True,Y
157,nested_carry,1024,1069,True,1.0,01010101,85,1.0,0.5,0.5,0.5000159378603604,1.0,1.0,0.32421875,0.5,False,0.5,0.5,0.5003077764787529,0.98779296875,0.997802734375,0.31201171875,0.5,False,1.0,1.0,0.9996474517684941,1.0,1.0,0.32421875,1.0,True,Y
157,nested_reset,0,45,True,0.50048828125,00001111,15,0.99853515625,0.99853515625,0.9984130859375,0.8733363830993511,1.0,1.0,0.3916015625,0.99847412109375,True,0.50146484375,0.5015869140625,0.5214590143140834,0.745849609375,0.818359375,0.137451171875,0.50152587890625,False,0.50048828125,0.5000406901041666,0.5012485503867725,0.518310546875,0.51904296875,-0.090087890625,0.5002644856770833,False,P
157,nested_reset,1,46,True,0.50048828125,00001111,15,0.9970703125,0.9970703125,0.996826171875,0.8480220730002377,1.0,1.0,0.39404296875,0.9969482421875,True,0.5029296875,0.50311279296875,0.5245629745304646,0.75732421875,0.826171875,0.1513671875,0.503021240234375,False,0.50048828125,0.4999593098958333,0.501377959940257,0.522705078125,0.521728515625,-0.083251953125,0.5002237955729166,False,P
