inference_status,run_id,seed,cohort,q_only_error_count,step,examples_seen,cumulative_q_only_presentations,unique_q_only_rows_seen,seen_active_codewords,active_codeword_coverage,signature,tuple_consistency,codeword_consistency,nuisance_consistency,stable_gate,taxonomy,q_only_diagnostic_accuracy,common_iid_target_accuracy,q_only_factorial_accuracy,q_only_target_probability,q_only_seen_accuracy,q_only_seen_target_probability,q_only_unseen_accuracy,q_only_unseen_target_probability,seen_minus_unseen_probability,behavior_P,behavior_Q,behavior_Y,causal_P,causal_Q,causal_Y,probe_P,probe_Q,probe_Y,tuple_-+-_positive_rate,tuple_-+-_target_probability,tuple_+-+_positive_rate,tuple_+-+_target_probability
adaptive_exploratory_posthoc_paired_support_intervention,ce8cf77ef32fcd5d651f,11,original,0,85,21250,0,0,0,0.0,51,0.862548828125,0.90625,0.894775390625,0,nuisance/state-sensitive,0.2645,0.93525,0.26171875,0.42761641588882215,,,0.26171875,0.42761641588882215,,0.637451171875,0.862548828125,0.493408203125,0.6334228515625,0.86517333984375,0.4986083984375,1.0,1.0,0.496337890625,0.650390625,0.4666855490753147,0.173828125,0.38854728270232974
adaptive_exploratory_posthoc_paired_support_intervention,ce8cf77ef32fcd5d651f,11,original,0,117,29250,0,0,0,0.0,51,1.0,1.0,1.0,0,pure Q,0.0,0.95,0.0,0.14365830708304764,,,0.0,0.14365830708304764,,0.5,1.0,0.5,0.5,1.0,0.5,0.999755859375,1.0,0.49755859375,1.0,0.15402479083808074,0.0,0.1332918233280146
adaptive_exploratory_posthoc_paired_support_intervention,ce8cf77ef32fcd5d651f,11,original,0,161,40250,0,0,0,0.0,51,1.0,1.0,1.0,0,pure Q,0.0,0.95,0.0,0.07475780765809226,,,0.0,0.07475780765809226,,0.5,1.0,0.5,0.5,1.0,0.5,0.998046875,1.0,0.50439453125,1.0,0.06688923720498963,0.0,0.0826263781111948
adaptive_exploratory_posthoc_paired_support_intervention,ce8cf77ef32fcd5d651f,11,original,0,222,55500,0,0,0,0.0,51,1.0,1.0,1.0,0,pure Q,0.0,0.95,0.0,0.04309832557779197,,,0.0,0.04309832557779197,,0.5,1.0,0.5,0.5,1.0,0.5,0.997802734375,1.0,0.495849609375,1.0,0.04511548021474909,0.0,0.04108117094083488
adaptive_exploratory_posthoc_paired_support_intervention,ce8cf77ef32fcd5d651f,11,original,0,304,76000,0,0,0,0.0,51,1.0,1.0,1.0,0,pure Q,0.0,0.95,0.0,0.02903661557206981,,,0.0,0.02903661557206981,,0.5,1.0,0.5,0.5,1.0,0.5,0.992431640625,1.0,0.53857421875,1.0,0.03059927854612332,0.0,0.02747395259801625
adaptive_exploratory_posthoc_paired_support_intervention,ce8cf77ef32fcd5d651f,11,original,0,418,104500,0,0,0,0.0,51,0.999267578125,1.0,0.999267578125,0,pure Q,0.0,0.94825,0.0,0.02238422110784851,,,0.0,0.02238422110784851,,0.499267578125,0.999267578125,0.499267578125,0.4993896484375,0.99951171875,0.4995361328125,0.984619140625,1.0,0.58251953125,1.0,0.023848353607588968,0.0,0.020920088608108074
adaptive_exploratory_posthoc_paired_support_intervention,ce8cf77ef32fcd5d651f,11,original,0,575,143750,0,0,0,0.0,51,1.0,1.0,1.0,0,pure Q,0.0,0.95,0.0,0.01504876186391507,,,0.0,0.01504876186391507,,0.5,1.0,0.5,0.4996337890625,0.99945068359375,0.500244140625,0.970947265625,1.0,0.676513671875,1.0,0.013652550669383423,0.0,0.016444973058446687
adaptive_exploratory_posthoc_paired_support_intervention,ce8cf77ef32fcd5d651f,11,original,0,790,197500,0,0,0,0.0,51,0.949951171875,0.9765625,0.953857421875,0,pure Q,0.0,0.9575,0.0,0.012214723981943499,,,0.0,0.012214723981943499,,0.449951171875,0.949951171875,0.549560546875,0.450439453125,0.94866943359375,0.54853515625,0.963134765625,0.999755859375,0.782470703125,1.0,0.013697294115791125,0.0,0.01073215384809591
adaptive_exploratory_posthoc_paired_support_intervention,ce8cf77ef32fcd5d651f,11,original,0,1085,271250,0,0,0,0.0,113,0.9453125,0.953125,0.9775390625,1,stable gate 113,0.006,0.98775,0.005859375,0.025125541547622747,,,0.005859375,0.025125541547622747,,0.3046875,0.8017578125,0.6982421875,0.3038330078125,0.7991943359375,0.699169921875,0.96533203125,0.997314453125,0.955322265625,0.98828125,0.03667162995656614,0.0,0.013579453138679334
adaptive_exploratory_posthoc_paired_support_intervention,ce8cf77ef32fcd5d651f,11,original,0,1491,372750,0,0,0,0.0,113,0.98681640625,0.99609375,0.9873046875,1,stable gate 113,0.0182,0.9985,0.0205078125,0.04799925355698011,,,0.0205078125,0.04799925355698011,,0.26318359375,0.7529296875,0.7470703125,0.263916015625,0.75299072265625,0.746484375,0.977783203125,0.994140625,0.987060546875,0.966796875,0.05695845263670507,0.0078125,0.039040054477255184
adaptive_exploratory_posthoc_paired_support_intervention,ce8cf77ef32fcd5d651f,11,original,0,2048,512000,0,0,0,0.0,113,0.988037109375,1.0,0.988037109375,1,stable gate 113,0.0383,0.999,0.037109375,0.06859387466010003,,,0.037109375,0.06859387466010003,,0.261962890625,0.743408203125,0.756591796875,0.261962890625,0.74310302734375,0.756201171875,0.979248046875,0.994384765625,0.994873046875,0.951171875,0.07996662868218252,0.025390625,0.057221120638017584
adaptive_exploratory_posthoc_paired_support_intervention,ce8cf77ef32fcd5d651f,11,original,0,2435,608750,0,0,0,0.0,113,0.984619140625,0.9921875,0.985107421875,1,stable gate 113,0.0489,0.9995,0.0537109375,0.07996298509386886,,,0.0537109375,0.07996298509386886,,0.265380859375,0.738525390625,0.761474609375,0.2647705078125,0.73858642578125,0.760888671875,0.97998046875,0.993408203125,0.99658203125,0.94140625,0.08770938761356839,0.048828125,0.07221658257416932
adaptive_exploratory_posthoc_paired_support_intervention,ce8cf77ef32fcd5d651f,11,original,0,2896,724000,0,0,0,0.0,113,0.981689453125,0.984375,0.985107421875,1,stable gate 113,0.0623,0.99975,0.0654296875,0.0952611620680304,,,0.0654296875,0.0952611620680304,,0.268310546875,0.735595703125,0.764404296875,0.2681884765625,0.735107421875,0.7644775390625,0.980224609375,0.99365234375,0.997802734375,0.931640625,0.10573149268772042,0.0625,0.08479083144834047
adaptive_exploratory_posthoc_paired_support_intervention,ce8cf77ef32fcd5d651f,11,original,0,3444,861000,0,0,0,0.0,113,0.97900390625,0.98046875,0.98583984375,1,stable gate 113,0.0801,0.99975,0.080078125,0.11179647175484356,,,0.080078125,0.11179647175484356,,0.27099609375,0.73095703125,0.76904296875,0.2711181640625,0.730224609375,0.769189453125,0.98095703125,0.99365234375,0.99951171875,0.91015625,0.1283329965090131,0.0703125,0.09525994700067399
adaptive_exploratory_posthoc_paired_support_intervention,ce8cf77ef32fcd5d651f,11,original,0,4096,1024000,0,0,0,0.0,113,0.973388671875,0.98046875,0.982177734375,1,stable gate 113,0.0989,1.0,0.103515625,0.13092201682370666,,,0.103515625,0.13092201682370666,,0.276611328125,0.724853515625,0.775146484375,0.276123046875,0.72454833984375,0.7749755859375,0.982177734375,0.9931640625,0.999755859375,0.880859375,0.1453061319067741,0.087890625,0.11653790174063933
adaptive_exploratory_posthoc_paired_support_intervention,ce8cf77ef32fcd5d651f,11,original,0,4871,1217750,0,0,0,0.0,113,0.967041015625,0.9765625,0.981201171875,1,stable gate 113,0.1226,1.0,0.130859375,0.1514652892493119,,,0.130859375,0.1514652892493119,,0.282958984375,0.717529296875,0.782470703125,0.2816162109375,0.71807861328125,0.7818115234375,0.984130859375,0.99267578125,1.0,0.86328125,0.16446866107330504,0.125,0.13846191742531885
adaptive_exploratory_posthoc_paired_support_intervention,ce8cf77ef32fcd5d651f,11,original,0,5793,1448250,0,0,0,0.0,113,0.96142578125,0.96875,0.97900390625,1,stable gate 113,0.1501,1.0,0.154296875,0.1787896251514333,,,0.154296875,0.1787896251514333,,0.28857421875,0.71142578125,0.78857421875,0.2882080078125,0.71282958984375,0.78837890625,0.984130859375,0.992431640625,1.0,0.833984375,0.19623101533849963,0.142578125,0.161348234964367
adaptive_exploratory_posthoc_paired_support_intervention,ce8cf77ef32fcd5d651f,11,original,0,6890,1722500,0,0,0,0.0,113,0.949951171875,0.9609375,0.975341796875,1,stable gate 113,0.1925,1.0,0.2001953125,0.21214363320849963,,,0.2001953125,0.21214363320849963,,0.300048828125,0.699951171875,0.800048828125,0.2994384765625,0.7010498046875,0.7993408203125,0.98291015625,0.992431640625,1.0,0.771484375,0.2389053160948924,0.171875,0.18538195032210683
adaptive_exploratory_posthoc_paired_support_intervention,ce8cf77ef32fcd5d651f,11,original,0,8192,2048000,0,0,0,0.0,113,0.939453125,0.9453125,0.97265625,1,stable gate 113,0.2359,1.0,0.2421875,0.2511020500417972,,,0.2421875,0.2511020500417972,,0.310546875,0.689453125,0.810546875,0.3096923828125,0.69073486328125,0.81083984375,0.983154296875,0.992431640625,1.0,0.728515625,0.2821323046422375,0.212890625,0.22007179544135702
adaptive_exploratory_posthoc_paired_support_intervention,732734ae155cba4a0f6a,11,original,2,0,0,0,0,2,0.03125,255,0.995849609375,1.0,0.995849609375,0,other semantic rule,0.5004,0.499,0.50390625,0.5001659025852666,0.5,0.5005513207104263,0.5040322580645161,0.5001534697425195,0.00039785096790678764,0.500244140625,0.498291015625,0.502685546875,0.4993896484375,0.49896240234375,0.5013916015625,0.975830078125,0.660888671875,0.50732421875,0.9921875,0.4617739865084185,1.0,0.5385578186621147
adaptive_exploratory_posthoc_paired_support_intervention,732734ae155cba4a0f6a,11,original,2,1,250,0,0,2,0.03125,255,0.99609375,1.0,0.99609375,0,other semantic rule,0.5051,0.50575,0.5029296875,0.5057962090702176,0.5,0.5080972483450836,0.5030241935483871,0.5057219819968348,0.0023752663482488057,0.50390625,0.498046875,0.4990234375,0.50390625,0.5001220703125,0.499658203125,0.9794921875,0.662109375,0.50537109375,0.994140625,0.46872723673792516,1.0,0.5428651814025102
adaptive_exploratory_posthoc_paired_support_intervention,732734ae155cba4a0f6a,11,original,2,2,500,0,0,2,0.03125,255,0.964111328125,1.0,0.964111328125,0,other semantic rule,0.5332,0.53225,0.5400390625,0.5115111573904221,0.5,0.5158059181239656,0.5413306451612904,0.5113726167215982,0.004433301402367418,0.534912109375,0.498291015625,0.503173828125,0.5355224609375,0.5020751953125,0.5007080078125,0.984375,0.664306640625,0.51025390625,0.919921875,0.47966697796949154,1.0,0.5433553368113527
adaptive_exploratory_posthoc_paired_support_intervention,732734ae155cba4a0f6a,11,original,2,3,750,0,0,2,0.03125,255,0.862060546875,0.94140625,0.872314453125,0,nuisance/state-sensitive,0.6201,0.624,0.6240234375,0.5177133098083067,0.59375,0.5237162211175295,0.625,0.5175196675080092,0.006196553609520317,0.636474609375,0.515869140625,0.501708984375,0.63623046875,0.51544189453125,0.5010009765625,0.98876953125,0.677001953125,0.49755859375,0.751953125,0.48982317570169054,1.0,0.5456034439149229
adaptive_exploratory_posthoc_paired_support_intervention,732734ae155cba4a0f6a,11,original,2,4,1000,0,0,2,0.03125,63,0.774169921875,0.78515625,0.832275390625,0,nuisance/state-sensitive,0.7189,0.72125,0.736328125,0.5244782638364343,0.71875,0.5333307957905351,0.7368951612903226,0.5241926982895279,0.009138097501007247,0.752685546875,0.526123046875,0.506103515625,0.7489013671875,0.526123046875,0.5026123046875,0.991455078125,0.69775390625,0.49951171875,0.52734375,0.4981480023689723,1.0,0.5508085253038962
adaptive_exploratory_posthoc_paired_support_intervention,732734ae155cba4a0f6a,11,original,2,5,1250,1,1,2,0.03125,15,0.8134765625,0.8515625,0.8486328125,0,nuisance/state-sensitive,0.7874,0.77775,0.7880859375,0.5319739189742383,0.84375,0.5438392967485364,0.7862903225806451,0.5315911648524867,0.012248131896049674,0.8134765625,0.53173828125,0.5048828125,0.8134765625,0.52679443359375,0.50126953125,0.99560546875,0.71240234375,0.493408203125,0.421875,0.5043776248717382,0.998046875,0.5595702130767384
adaptive_exploratory_posthoc_paired_support_intervention,732734ae155cba4a0f6a,11,original,2,7,1750,1,1,2,0.03125,15,0.932373046875,0.984375,0.932861328125,0,pure P,0.9097,0.8555,0.9189453125,0.5499207018774682,1.0,0.5675490547662363,0.9163306451612904,0.5493520453326692,0.018197009433567057,0.932373046875,0.514892578125,0.501708984375,0.9293212890625,0.51519775390625,0.50029296875,0.998291015625,0.74609375,0.49462890625,0.16015625,0.52530747675019,0.998046875,0.5745339270047464
adaptive_exploratory_posthoc_paired_support_intervention,732734ae155cba4a0f6a,11,original,2,9,2250,1,1,2,0.03125,15,0.968017578125,1.0,0.968017578125,0,pure P,0.9581,0.88475,0.9658203125,0.5723080391492803,1.0,0.595019190984767,0.9647177419354839,0.5715754213481357,0.023443769636631306,0.968017578125,0.507080078125,0.502685546875,0.9671630859375,0.508544921875,0.500634765625,0.99951171875,0.775634765625,0.492431640625,0.06640625,0.5511704606276088,0.998046875,0.5934456176709519
adaptive_exploratory_posthoc_paired_support_intervention,732734ae155cba4a0f6a,11,original,2,13,3250,1,1,2,0.03125,15,0.98779296875,1.0,0.98779296875,0,pure P,0.9833,0.8945,0.9853515625,0.6304806443765698,1.0,0.6715272185667144,0.9848790322580645,0.6291565613381782,0.04237065722853617,0.98779296875,0.50634765625,0.5029296875,0.9886474609375,0.5050048828125,0.5009033203125,1.0,0.82177734375,0.494384765625,0.021484375,0.620407376611132,0.9921875,0.6405539121420079
adaptive_exploratory_posthoc_paired_support_intervention,732734ae155cba4a0f6a,11,original,2,17,4250,1,1,2,0.03125,15,0.99658203125,1.0,0.99658203125,0,pure P,0.9952,0.89825,0.99609375,0.7059924942053122,1.0,0.7577251016934654,0.9959677419354839,0.7043237004153717,0.053401401278093674,0.99658203125,0.50244140625,0.5009765625,0.9969482421875,0.50146484375,0.5000732421875,1.0,0.86474609375,0.493408203125,0.0078125,0.7027141410788305,1.0,0.7092708473317939
adaptive_exploratory_posthoc_paired_support_intervention,732734ae155cba4a0f6a,11,original,2,24,6000,1,1,2,0.03125,15,1.0,1.0,1.0,0,pure P,1.0,0.9,1.0,0.8459231615975088,1.0,0.8725471354568366,1.0,0.8450643237310789,0.027482811725757728,1.0,0.5,0.5,1.0,0.5,0.5,1.0,0.9228515625,0.50048828125,0.0,0.8437950761504077,1.0,0.8480512470446099
adaptive_exploratory_posthoc_paired_support_intervention,732734ae155cba4a0f6a,11,original,2,33,8250,1,1,2,0.03125,15,1.0,1.0,1.0,0,pure P,1.0,0.9,1.0,0.8924541299012787,1.0,0.8852733669004216,1.0,0.8926857674174354,-0.007412400517013862,1.0,0.5,0.5,1.0,0.5,0.5,1.0,0.959716796875,0.49609375,0.0,0.9195800689422917,1.0,0.8653281908602657
adaptive_exploratory_posthoc_paired_support_intervention,732734ae155cba4a0f6a,11,original,2,45,11250,2,2,2,0.03125,15,0.998291015625,1.0,0.998291015625,0,pure P,0.995,0.9005,0.99609375,0.7953338394417323,1.0,0.7773865509956921,0.9959677419354839,0.7959127842303143,-0.018526233234622214,0.998291015625,0.501708984375,0.499755859375,0.9976806640625,0.50164794921875,0.5000244140625,1.0,0.9892578125,0.48291015625,0.0,0.7958900790220279,0.9921875,0.7947775998614368
adaptive_exploratory_posthoc_paired_support_intervention,732734ae155cba4a0f6a,11,original,2,62,15500,2,2,2,0.03125,15,0.990234375,1.0,0.990234375,0,pure P,0.9733,0.90225,0.9853515625,0.6812947060508462,1.0,0.7105480225327183,0.9848790322580645,0.6803510506804632,0.030196971852255117,0.990234375,0.509765625,0.50244140625,0.987548828125,0.510986328125,0.5012451171875,1.0,0.999267578125,0.486572265625,0.009765625,0.6801525383595162,0.98046875,0.6824368737421761
adaptive_exploratory_posthoc_paired_support_intervention,732734ae155cba4a0f6a,11,original,2,85,21250,4,2,2,0.03125,51,0.86181640625,0.90625,0.89453125,0,nuisance/state-sensitive,0.2648,0.93475,0.263671875,0.42708118789436167,0.4375,0.47978486221749483,0.25806451612903225,0.42538106936780895,0.054403792849685884,0.63818359375,0.86181640625,0.49365234375,0.6348876953125,0.86529541015625,0.4986328125,1.0,1.0,0.491455078125,0.646484375,0.46747467085054695,0.173828125,0.38668770493817634
adaptive_exploratory_posthoc_paired_support_intervention,732734ae155cba4a0f6a,11,original,2,117,29250,6,2,2,0.03125,51,1.0,1.0,1.0,0,pure Q,0.0,0.95,0.0,0.1440453897540901,0.0,0.15663714564329523,0.0,0.14363920408024478,0.012997941563050452,0.5,1.0,0.5,0.5,1.0,0.5,0.999755859375,1.0,0.497802734375,1.0,0.15458322354412313,0.0,0.13350755596405717
adaptive_exploratory_posthoc_paired_support_intervention,732734ae155cba4a0f6a,11,original,2,161,40250,8,2,2,0.03125,51,1.0,1.0,1.0,0,pure Q,0.0,0.95,0.0,0.07700350342418347,0.0,0.07555897795697698,0.0,0.07705010101989979,-0.0014911230629228028,0.5,1.0,0.5,0.5,1.0,0.5,0.998046875,1.0,0.50341796875,1.0,0.07088846415945038,0.0,0.08311854268891655
adaptive_exploratory_posthoc_paired_support_intervention,732734ae155cba4a0f6a,11,original,2,222,55500,12,2,2,0.03125,51,1.0,1.0,1.0,0,pure Q,0.0,0.95,0.0,0.04604064943373411,0.0,0.058615506172371615,0.0,0.04563500889377806,0.012980497278593552,0.5,1.0,0.5,0.5,1.0,0.5,0.9970703125,1.0,0.505615234375,1.0,0.05047680393193854,0.0,0.04160449493552966
adaptive_exploratory_posthoc_paired_support_intervention,732734ae155cba4a0f6a,11,original,2,304,76000,15,2,2,0.03125,51,1.0,1.0,1.0,0,pure Q,0.0,0.95,0.0,0.0313617094014136,0.0,0.041032146842072154,0.0,0.031049759806553646,0.009982387035518507,0.5,1.0,0.5,0.5,1.0,0.5,0.994384765625,1.0,0.5478515625,1.0,0.03277314216598204,0.0,0.029950276636845227
adaptive_exploratory_posthoc_paired_support_intervention,732734ae155cba4a0f6a,11,original,2,418,104500,20,2,2,0.03125,51,0.999267578125,1.0,0.999267578125,0,pure Q,0.0,0.949,0.0,0.02509743588478206,0.0,0.0364572862438961,0.0,0.02473098909900419,0.011726297144891915,0.499267578125,0.999267578125,0.499267578125,0.4993896484375,0.9996337890625,0.4995361328125,0.98291015625,1.0,0.57958984375,1.0,0.02633975061949423,0.0,0.023855121150069943
adaptive_exploratory_posthoc_paired_support_intervention,732734ae155cba4a0f6a,11,original,2,575,143750,28,2,2,0.03125,51,0.999755859375,1.0,0.999755859375,0,pure Q,0.0,0.95,0.0,0.017593682506074015,0.0,0.023680304306001758,0.0,0.017397339867366673,0.006282964438635085,0.499755859375,0.999755859375,0.500244140625,0.49951171875,0.9993896484375,0.500439453125,0.960693359375,1.0,0.677490234375,1.0,0.01675597261829531,0.0,0.018431392393852657
adaptive_exploratory_posthoc_paired_support_intervention,732734ae155cba4a0f6a,11,original,2,790,197500,39,2,2,0.03125,51,0.940673828125,0.94921875,0.952880859375,0,pure Q,0.0002,0.9585,0.0,0.01824319748124845,0.0,0.02602262061890656,0.0,0.017992248347775606,0.008030372271130955,0.440673828125,0.940673828125,0.558837890625,0.4410400390625,0.940185546875,0.55791015625,0.94287109375,0.999755859375,0.78125,1.0,0.021714011454347704,0.0,0.01477238350814924
adaptive_exploratory_posthoc_paired_support_intervention,732734ae155cba4a0f6a,11,original,2,1085,271250,55,2,2,0.03125,113,0.960205078125,0.9765625,0.977294921875,1,stable gate 113,0.0148,0.991,0.0205078125,0.05941591734214187,0.0,0.13517130278237874,0.021169354838709676,0.0569721952311665,0.07819910755121223,0.289794921875,0.779541015625,0.720458984375,0.2882080078125,0.77880859375,0.7210205078125,0.965087890625,0.99609375,0.98486328125,0.98046875,0.06642713561847091,0.021484375,0.05240469906581284
adaptive_exploratory_posthoc_paired_support_intervention,732734ae155cba4a0f6a,11,original,2,1491,372750,75,2,2,0.03125,113,0.968994140625,0.9765625,0.976318359375,1,stable gate 113,0.0979,0.99925,0.10546875,0.14258692850730403,0.53125,0.4706235489976598,0.09173387096774194,0.1320051020398732,0.3386184469577866,0.281005859375,0.728271484375,0.771728515625,0.2818603515625,0.72821044921875,0.7726318359375,0.971923828125,0.99609375,0.9990234375,0.857421875,0.18492402594472146,0.068359375,0.10024983106988654
adaptive_exploratory_posthoc_paired_support_intervention,732734ae155cba4a0f6a,11,original,2,2048,512000,103,2,2,0.03125,113,0.955078125,0.9609375,0.97509765625,1,stable gate 113,0.1742,0.99975,0.1728515625,0.20941452026912488,0.6875,0.6391942466070838,0.15625,0.19555065812919076,0.44364358847789304,0.294921875,0.70849609375,0.79150390625,0.2967529296875,0.70709228515625,0.7935546875,0.97314453125,0.99755859375,1.0,0.748046875,0.28462917648828645,0.09375,0.1341998640499633
